1,2,3,4,5,6,7,8
5022914,2003/7/19 00:00,1H3390,2003/8/20 00:00,0,,,A
5022914,2003/8/27 00:00,151H272,2003/9/17 00:00,0,,,A
5022914,2003/11/23 00:00,7H5484,2003/12/12 00:00,0,,,A
5022914,2003/12/14 00:00,29H8933,2004/1/16 00:00,0,,,A
5022914,2005/2/12 00:00,29H10241,2005/3/14 00:00,0,,,A
5022914,2005/4/1 00:00,29H8933,2005/4/9 00:00,0,,,A
5022916,2000/6/12 00:00,1H2164,2000/7/6 00:00,0,,,A
5022916,2000/7/20 00:00,14H2403,1988/7/29 00:00,0,,,A
5022916,2000/8/10 00:00,14H2397,2000/8/28 00:00,0,,,A
5022916,2000/9/22 00:00,7H5187,2000/10/3 00:00,0,,,A
5022916,2002/9/5 00:00,29H8566,2002/9/26 00:00,0,,,A
5022916,2002/9/26 00:00,29H8246,2002/11/18 00:00,0,,,A
5022916,2003/5/20 00:00,29H8377,2003/6/9 00:00,0,,,A
5022916,2003/7/20 00:00,29H8933,2003/8/20 00:00,0,,,A
5022916,2003/9/10 00:00,151H272,2003/9/17 00:00,0,,,A
5022916,2003/10/18 00:00,151H277,2003/11/14 00:00,0,,,A
5022917,2000/5/1 00:00,1H2993,2000/5/22 00:00,0,,,A
5022917,2000/5/31 00:00,9H2164,2000/7/6 00:00,0,,,A
5022917,2000/7/7 00:00,14H1403,1988/7/29 00:00,0,,,A
5022917,2000/11/13 00:00,73H1918,2000/11/18 00:00,0,,,A
5022987,2000/5/4 00:00,9H2684,2000/5/22 00:00,0,,,A
5022987,2003/1/3 00:00,T369,2003/6/9 00:00,0,,,A
5022987,2003/11/14 00:00,7H5484,2003/12/12 00:00,0,,,A
5022987,2004/10/8 00:00,7H5300,2004/10/18 00:00,0,,,A
5022987,2004/10/31 00:00,29H4198,2004/11/9 00:00,0,,,A
5022987,2005/1/2 00:00,29H9832,2005/1/10 00:00,0,,,A
5022987,2005/11/29 00:00,7H6929,2005/12/29 00:00,0,,,A
5022987,2006/10/3 00:00,1H6517,2006/11/20 00:00,0,,,A
5022987,2007/1/4 00:00,29H10442,2007/1/12 00:00,0,,,A
5022987,2007/2/17 00:00,7H6959,2007/3/6 00:00,0,,,A
5022987,2007/7/30 00:00,7H7173,2007/8/18 00:00,0,,,A
5023043,2000/6/15 00:00,1H2194,2000/7/6 00:00,0,,,A
5023043,2002/9/13 00:00,29H6658,2002/9/26 00:00,0,,,A
5023043,2002/10/15 00:00,151H272,2002/11/18 00:00,0,,,A
5023043,2003/3/19 00:00,151H272,2003/6/9 00:00,0,,,A
5023043,2003/9/4 00:00,151H272,2003/9/17 00:00,0,,,A
5023043,2004/6/24 00:00,14H3182,2004/7/13 00:00,0,,,A
5023043,2004/10/31 00:00,29H9721,2004/11/9 00:00,0,,,A
5023044,2000/6/15 00:00,1H2194,2000/7/6 00:00,0,,,A
5023044,2000/6/27 00:00,1H2194,1988/7/29 00:00,0,,,A
5023044,2002/8/18 00:00,29H8693,2002/8/27 00:00,0,,,A
5023044,2003/5/23 00:00,1H5021,2003/6/9 00:00,0,,,A
5023044,2004/5/3 00:00,14H3182,2004/5/11 00:00,0,,,A
5023044,2004/6/18 00:00,14H3182,2004/7/13 00:00,0,,,A
5023044,2005/1/19 00:00,29H10241,2005/2/3 00:00,0,,,A
5023044,2005/12/5 00:00,7H6929,2005/12/29 00:00,0,,,A
5023044,2006/1/18 00:00,14H3596,2006/3/29 00:00,0,,,A
5023044,2006/10/21 00:00,T364,2006/11/20 00:00,0,,,A
5023044,2007/4/5 00:00,14H4089,2007/4/17 00:00,0,,,A
5023045,2000/6/15 00:00,1H2194,2000/7/6 00:00,0,,,A
5023045,2000/11/13 00:00,73H1918,2000/11/18 00:00,0,,,A
5023045,2002/8/18 00:00,29H8909,2002/8/27 00:00,0,,,A
5023045,2003/4/29 00:00,29H8377,2003/6/9 00:00,0,,,A
5023045,2003/6/25 00:00,29H8933,2003/7/12 00:00,0,,,A
5023045,2003/7/18 00:00,1H3390,2003/8/20 00:00,0,,,A
5023045,2004/5/22 00:00,14H3182,2004/6/14 00:00,0,,,A
5023045,2004/6/10 00:00,14H3182,2004/7/13 00:00,0,,,A
5023045,2005/6/5 00:00,29H10585,2005/6/29 00:00,0,,,A
5023045,2005/8/22 00:00,7H5699,2005/8/29 00:00,0,,,A
5023045,2005/10/25 00:00,1H5505,2005/11/9 00:00,0,,,A
5023045,2006/5/22 00:00,14H2632,2006/6/1 00:00,0,,,A
5023045,2007/1/24 00:00,7H6959,2007/2/9 00:00,0,,,A
5023045,2008/5/26 00:00,29H0995,2008/6/13 00:00,0,,,A
5023045,2008/7/9 00:00,29H10995,2008/7/11 00:00,0,,,A
5023046,2000/6/20 00:00,1H2194,2000/7/6 00:00,0,,,A
5023046,2003/1/4 00:00,T369,2003/6/9 00:00,0,,,A
5023046,2003/12/6 00:00,29H8933,2003/12/12 00:00,0,,,A
5023046,2004/1/20 00:00,1H1028,2004/2/12 00:00,0,,,A
5023047,2000/6/20 00:00,1H2194,2000/7/6 00:00,0,,,A
5023047,2003/1/4 00:00,T369,2003/6/9 00:00,0,,,A
5023047,2003/11/14 00:00,7H5484,2003/12/12 00:00,0,,,A
5023047,2004/4/30 00:00,14H3182,2004/5/11 00:00,0,,,A
5023047,2004/7/6 00:00,14H3182,2004/7/13 00:00,0,,,A
5023048,2000/6/15 00:00,1H2194,2000/7/6 00:00,0,,,A
5023048,2000/8/14 00:00,14H2397,2000/8/28 00:00,0,,,A
5023048,2000/9/21 00:00,7H5187,2000/10/3 00:00,0,,,A
5023049,2000/6/12 00:00,1H2194,2000/7/6 00:00,0,,,A
5023049,2002/9/13 00:00,29H6658,2002/9/26 00:00,0,,,A
5023049,2003/1/3 00:00,T369,2003/6/9 00:00,0,,,A
5023049,2003/11/17 00:00,7H5484,2004/1/16 00:00,0,,,A
5023049,2005/1/2 00:00,29H9832,2005/1/10 00:00,0,,,A
5023049,2005/2/19 00:00,29H9832,2005/3/14 00:00,0,,,A
5023049,2006/2/7 00:00,14H3596,2006/3/29 00:00,0,,,A
5023049,2007/1/5 00:00,JP3H51821,2007/1/12 00:00,0,,,A
5023049,2007/2/4 00:00,7H6959,2007/3/6 00:00,0,,,A
5023049,2007/7/1 00:00,14H3594,2007/7/10 00:00,0,,,A
5023049,2007/7/27 00:00,7H7173,2007/8/18 00:00,0,,,A
5023049,2007/12/15 00:00,29H10181,2008/1/8 00:00,0,,,A
5023050,2000/6/12 00:00,1H2194,2000/7/6 00:00,0,,,A
5023050,2002/9/6 00:00,29H7732,2002/8/27 00:00,0,,,A
5023050,2003/5/8 00:00,29H8377,2003/6/9 00:00,0,,,A
5023050,2003/9/25 00:00,151H277,2003/10/20 00:00,0,,,A
5023050,2003/11/23 00:00,7H5484,2003/12/12 00:00,0,,,A
5023050,2004/2/5 00:00,1H1028,2004/2/12 00:00,0,,,A
5023051,2000/6/19 00:00,1H2194,2000/7/6 00:00,0,,,A
5023051,2000/7/13 00:00,14H2403,1988/7/29 00:00,0,,,A
5023051,2002/3/5 00:00,29H8909,2002/8/27 00:00,0,,,A
5023051,2004/5/21 00:00,14H3182,2004/6/14 00:00,0,,,A
5023051,2004/6/14 00:00,1H4267,2004/7/13 00:00,0,,,A
5023051,2004/8/28 00:00,14H3182,2004/9/13 00:00,0,,,A
5023051,2004/10/12 00:00,7H5300,2004/10/18 00:00,0,,,A
5023051,2004/10/31 00:00,29H9721,2004/11/9 00:00,0,,,A
5023051,2005/1/19 00:00,29H8933,2005/2/3 00:00,0,,,A
5023051,2005/6/11 00:00,29H10442,2005/6/29 00:00,0,,,A
5023052,2000/6/11 00:00,1H2194,2000/7/6 00:00,0,,,A
5023052,2002/9/14 00:00,29H6658,2002/9/26 00:00,0,,,A
5023052,2003/4/4 00:00,T369,2003/6/9 00:00,0,,,A
5023052,2003/11/7 00:00,151H277,2003/11/14 00:00,0,,,A
5023053,2000/6/11 00:00,1H2194,2000/7/6 00:00,0,,,A
5023053,2003/5/13 00:00,29H8377,2003/6/9 00:00,0,,,A
5023053,2003/7/18 00:00,29H8933,2003/8/20 00:00,0,,,A
5023053,2004/10/8 00:00,7H5300,2004/10/18 00:00,0,,,A
5023053,2005/1/19 00:00,29H8933,2005/2/3 00:00,0,,,A
5023053,2005/3/18 00:00,29H10241,2005/4/9 00:00,0,,,A
5023053,2006/2/3 00:00,14H3596,2006/3/29 00:00,0,,,A
5023053,2007/2/27 00:00,7H6959,2007/3/6 00:00,0,,,A
5023053,2007/5/27 00:00,7H6959,2007/6/12 00:00,0,,,A
5023054,2000/6/8 00:00,1H2993,2000/7/6 00:00,0,,,A
5023054,2003/5/3 00:00,29H8377,2003/6/9 00:00,0,,,A
5023054,2005/5/9 00:00,29H10585,2005/6/29 00:00,0,,,A
5023054,2006/12/7 00:00,29H6959,2007/1/12 00:00,0,,,A
5023054,2008/1/26 00:00,29H10181,2008/2/4 00:00,0,,,A
5023054,2008/2/18 00:00,7H7145,2008/3/7 00:00,0,,,A
5023054,2009/1/29 00:00,29H10808,2009/2/9 00:00,0,,,A
5023054,2009/4/1 00:00,29H11191,2009/4/13 00:00,0,,,A
5023054,2009/4/26 00:00,29H1145,2009/5/11 00:00,0,,,A
5023056,2000/6/19 00:00,14H2580,2000/7/6 00:00,0,,,A
5023056,2002/7/14 00:00,29H8693,2002/8/27 00:00,0,,,A
5023056,2002/10/26 00:00,151H272,2002/11/18 00:00,0,,,A
5023056,2002/12/25 00:00,T369,2003/6/9 00:00,0,,,A
5023057,2000/6/19 00:00,14H2580,2000/7/6 00:00,0,,,A
5023057,2002/5/13 00:00,29H8909,2002/8/27 00:00,0,,,A
5023057,2002/11/22 00:00,151H272,2003/6/9 00:00,0,,,A
5023058,2000/6/19 00:00,14H2580,2000/7/6 00:00,0,,,A
5023058,2000/8/14 00:00,14H2397,2000/8/28 00:00,0,,,A
5023059,2000/6/9 00:00,1H2194,2000/7/6 00:00,0,,,A
5023059,2000/8/14 00:00,14H2397,2000/8/28 00:00,0,,,A
5023059,2003/3/1 00:00,T369,2003/6/9 00:00,0,,,A
5023060,2000/6/19 00:00,1H2194,2000/7/6 00:00,0,,,A
5023060,2000/7/5 00:00,14H2403,1988/7/29 00:00,0,,,A
5023060,2000/8/14 00:00,14H2397,2000/8/28 00:00,0,,,A
5023060,2000/11/3 00:00,73H1918,2000/11/18 00:00,0,,,A
5023060,2002/4/8 00:00,29H8886,2002/8/27 00:00,0,,,A
5023060,2002/8/29 00:00,29H8693,2002/11/18 00:00,0,,,A
5023060,2003/8/9 00:00,1H3390,2003/8/20 00:00,0,,,A
5023060,2003/9/9 00:00,151H272,2003/9/17 00:00,0,,,A
5023060,2003/10/5 00:00,151H272,2003/10/20 00:00,0,,,A
5023060,2003/10/18 00:00,151H277,2003/11/14 00:00,0,,,A
5023060,2003/11/18 00:00,7H5484,2003/12/12 00:00,0,,,A
5023060,2004/11/7 00:00,29H9832,2004/11/9 00:00,0,,,A
5023060,2005/2/19 00:00,29H9721,2005/3/14 00:00,0,,,A
5023060,2005/4/25 00:00,29H10585,2005/5/11 00:00,0,,,A
5023109,2000/7/14 00:00,14H2403,1988/7/29 00:00,0,,,A
5023109,2002/11/10 00:00,29H8377,2002/11/18 00:00,0,,,A
5023109,2003/11/10 00:00,7H5484,2003/11/14 00:00,0,,,A
5023109,2003/12/30 00:00,29H8933,2004/1/16 00:00,0,,,A
5023109,2004/1/25 00:00,1H1028,2004/2/12 00:00,0,,,A
5023109,2004/12/22 00:00,29H10241,2005/1/10 00:00,0,,,A
5023109,2005/3/18 00:00,29H10241,2005/4/9 00:00,0,,,A
5023109,2005/8/2 00:00,7H5442,2005/8/29 00:00,0,,,A
5023109,2005/8/25 00:00,1H5506,2005/9/28 00:00,0,,,A
5023110,2000/7/15 00:00,14H2397,1988/7/29 00:00,0,,,A
5023110,2000/8/14 00:00,14H2397,2000/8/28 00:00,0,,,A
5023111,2000/7/15 00:00,14H2397,1988/7/29 00:00,0,,,A
5023111,2002/9/11 00:00,29H8377,2002/9/26 00:00,0,,,A
5023111,2003/6/21 00:00,29H8933,2003/7/12 00:00,0,,,A
5023112,2000/6/24 00:00,1H2194,1988/7/29 00:00,0,,,A
5023112,2003/1/21 00:00,T369,2003/6/9 00:00,0,,,A
5023112,2003/7/15 00:00,1H3390,2003/8/20 00:00,0,,,A
5023112,2003/9/15 00:00,151H272,2003/10/20 00:00,0,,,A
5023113,2000/7/13 00:00,14H2403,1988/7/29 00:00,0,,,A
5023113,2002/5/29 00:00,29H7732,2002/8/27 00:00,0,,,A
5023113,2003/2/8 00:00,T369,2003/6/9 00:00,0,,,A
5023113,2003/9/4 00:00,151H277,2003/9/17 00:00,0,,,A
5023113,2003/11/5 00:00,151H277,2003/11/14 00:00,0,,,A
5023113,2003/12/31 00:00,8H2347,2004/1/16 00:00,0,,,A
5023113,2004/7/16 00:00,14H3182,2004/8/10 00:00,0,,,A
5023114,2000/6/25 00:00,14H2394,1988/7/29 00:00,0,,,A
5023114,2002/10/20 00:00,151H272,2002/11/18 00:00,0,,,A
5023114,2002/10/21 00:00,151H272,2003/6/9 00:00,0,,,A
5023114,2003/11/23 00:00,7H5484,2003/12/12 00:00,0,,,A
5023114,2004/4/25 00:00,14H3182,2004/5/11 00:00,0,,,A
5023115,2000/7/5 00:00,14H2403,1988/7/29 00:00,0,,,A
5023115,2002/9/7 00:00,29H8377,2002/9/26 00:00,0,,,A
5023115,2003/5/11 00:00,29H8377,2003/6/9 00:00,0,,,A
5023115,2003/9/22 00:00,151H272,2003/10/20 00:00,0,,,A
5023115,2003/11/8 00:00,151H277,2003/11/14 00:00,0,,,A
5023115,2003/12/30 00:00,29H8933,2004/1/16 00:00,0,,,A
5023115,2004/4/30 00:00,14H3182,2004/5/11 00:00,0,,,A
5023115,2004/7/27 00:00,JP3H3464,2004/8/10 00:00,0,,,A
5023121,2000/7/5 00:00,14H2403,1988/7/29 00:00,0,,,A
5023121,2003/8/26 00:00,29H8377,2003/9/17 00:00,0,,,A
5023122,2000/7/5 00:00,14H2403,1988/7/29 00:00,0,,,A
5023123,2000/6/26 00:00,14H2394,1988/7/29 00:00,0,,,A
5023124,2000/7/5 00:00,14H2403,1988/7/29 00:00,0,,,A
5023124,2002/9/14 00:00,29H6658,2002/9/26 00:00,0,,,A
5023124,2003/1/3 00:00,T369,2003/6/9 00:00,0,,,A
5023124,2003/6/2 00:00,14H2047,2003/7/12 00:00,0,,,A
5023124,2003/10/3 00:00,151H272,2003/10/20 00:00,0,,,A
5023124,2004/2/27 00:00,1H3895,2004/3/9 00:00,0,,,A
5023187,2000/7/23 00:00,14H2403,2000/8/28 00:00,0,,,A
5023245,2003/7/25 00:00,1H3390,2003/8/20 00:00,0,,,A
5023247,2002/10/26 00:00,29H6658,2002/11/18 00:00,0,,,A
5023247,2003/5/13 00:00,29H8377,2003/6/9 00:00,0,,,A
5023247,2003/10/6 00:00,151H277,2003/10/20 00:00,0,,,A
5023247,2003/11/7 00:00,151H277,2003/11/14 00:00,0,,,A
5023247,2004/7/7 00:00,14H3182,2004/7/13 00:00,0,,,A
5023247,2004/8/2 00:00,14H3182,2004/8/10 00:00,0,,,A
5023247,2004/10/26 00:00,29H4198,2004/11/9 00:00,0,,,A
5023250,2000/10/4 00:00,70H998,2000/10/27 00:00,0,,,A
5023252,2000/10/20 00:00,73H1918,2000/10/27 00:00,0,,,A
5023252,2000/11/8 00:00,73H1918,2000/11/18 00:00,0,,,A
5023252,2004/4/25 00:00,14H3182,2004/5/11 00:00,0,,,A
5023252,2004/6/1 00:00,29H9380,2004/6/14 00:00,0,,,A
5023252,2005/10/15 00:00,200H3201,2005/11/9 00:00,0,,,A
5023256,2000/8/30 00:00,14H2397,2000/10/3 00:00,0,,,A
5023256,2000/10/15 00:00,70H998,2000/10/27 00:00,0,,,A
5023256,2001/9/6 00:00,29H7732,2003/6/9 00:00,0,,,A
5023256,2003/9/9 00:00,151H272,2003/9/17 00:00,0,,,A
5023256,2003/11/23 00:00,7H5484,2003/12/12 00:00,0,,,A
5023256,2003/12/17 00:00,29H8933,2004/1/16 00:00,0,,,A
5023256,2005/1/19 00:00,29H9832,2005/2/3 00:00,0,,,A
5023256,2005/3/28 00:00,29H8933,2005/4/9 00:00,0,,,A
5023256,2005/7/10 00:00,1H1028,2005/7/30 00:00,0,,,A
5023256,2005/9/1 00:00,7H5699,2005/9/28 00:00,0,,,A
5023256,2005/12/12 00:00,7H5922,2005/12/29 00:00,0,,,A
5023256,2006/12/4 00:00,7H6959,2006/12/13 00:00,0,,,A
5023256,2007/1/20 00:00,JP3H51821,2007/2/9 00:00,0,,,A
5023256,2007/2/14 00:00,7H6959,2007/3/6 00:00,0,,,A
5023256,2007/4/13 00:00,JP3H51821,2007/4/17 00:00,0,,,A
5023256,2007/5/19 00:00,7H6159,2007/6/12 00:00,0,,,A
5023375,2000/11/3 00:00,73H1918,2000/11/18 00:00,0,,,A
5023375,2002/10/2 00:00,151H272,2003/6/9 00:00,0,,,A
5023375,2003/8/9 00:00,29H8933,2003/8/20 00:00,0,,,A
5023375,2003/9/4 00:00,151H272,2003/9/17 00:00,0,,,A
5023375,2003/11/10 00:00,7H5484,2003/11/14 00:00,0,,,A
5023375,2003/12/30 00:00,29H8933,2004/1/16 00:00,0,,,A
5023375,2004/4/27 00:00,14H3182,2004/5/11 00:00,0,,,A
5023375,2004/5/21 00:00,14H3182,2004/6/14 00:00,0,,,A
5023453,2002/8/18 00:00,29H8909,2002/11/18 00:00,0,,,A
5023453,2003/1/14 00:00,29H8377,2003/6/9 00:00,0,,,A
5023453,2003/11/25 00:00,7H5484,2003/12/12 00:00,0,,,A
5023453,2004/1/21 00:00,1H1028,2004/2/12 00:00,0,,,A
5023453,2004/8/29 00:00,14H3182,2004/9/13 00:00,0,,,A
5023453,2004/10/26 00:00,29H4198,2004/11/9 00:00,0,,,A
5023454,2002/6/29 00:00,29H7732,2002/8/27 00:00,0,,,A
5023454,2002/10/2 00:00,29H8377,2002/11/18 00:00,0,,,A
5023454,2003/11/8 00:00,151H277,2003/11/14 00:00,0,,,A
5023456,2002/6/27 00:00,29H8909,2002/11/18 00:00,0,,,A
5023456,2003/5/9 00:00,29H8377,2003/6/9 00:00,0,,,A
5023456,2003/8/9 00:00,1H3390,2003/8/20 00:00,0,,,A
5023456,2003/9/27 00:00,151H272,2003/10/20 00:00,0,,,A
5023456,2003/11/14 00:00,7H5484,2003/12/12 00:00,0,,,A
5023456,2004/2/19 00:00,1H3895,2004/3/9 00:00,0,,,A
5023456,2004/4/7 00:00,1H3895,2004/4/8 00:00,0,,,A
5023456,2004/4/27 00:00,14H3182,2004/5/11 00:00,0,,,A
5023456,2005/4/6 00:00,29H8933,2005/4/9 00:00,0,,,A
5023456,2005/6/5 00:00,29H10585,2005/6/29 00:00,0,,,A
5023456,2005/6/20 00:00,1H1028,2005/7/30 00:00,0,,,A
5023456,2005/9/1 00:00,1H5506,2005/9/28 00:00,0,,,A
5023456,2006/3/14 00:00,14H3596,2006/3/29 00:00,0,,,A
5023456,2006/4/9 00:00,14H3596,2006/4/29 00:00,0,,,A
5023456,2006/5/24 00:00,14H2632,2006/6/1 00:00,0,,,A
5023457,2003/5/9 00:00,29H8377,2003/6/9 00:00,0,,,A
5023457,2003/6/19 00:00,29H8933,2003/7/12 00:00,0,,,A
5023457,2003/8/9 00:00,1H3390,2003/8/20 00:00,0,,,A
5023457,2003/10/10 00:00,151H277,2003/10/20 00:00,0,,,A
5023457,2003/11/12 00:00,7H5484,2003/12/12 00:00,0,,,A
5023457,2004/10/25 00:00,29H4198,2004/11/9 00:00,0,,,A
5023457,2005/1/2 00:00,29H9721,2005/1/10 00:00,0,,,A
5023457,2005/4/4 00:00,29H8933,2005/4/9 00:00,0,,,A
5023457,2006/3/15 00:00,14H3596,2006/3/29 00:00,0,,,A
5023459,2003/5/15 00:00,1H3390,2003/6/9 00:00,0,,,A
5023459,2003/6/6 00:00,1H5021,2003/7/12 00:00,0,,,A
5023459,2004/5/3 00:00,14H3182,2004/5/11 00:00,0,,,A
5023459,2004/5/22 00:00,1H4267,2004/6/14 00:00,0,,,A
5023459,2005/5/9 00:00,29H10585,2005/6/29 00:00,0,,,A
5023459,2006/3/24 00:00,14H3596,2006/3/29 00:00,0,,,A
5023459,2006/10/27 00:00,7H5630,2006/11/20 00:00,0,,,A
5023459,2007/2/27 00:00,7H6959,2007/3/6 00:00,0,,,A
5023459,2008/4/18 00:00,29H9138,2008/5/16 00:00,0,,,A
5023460,2002/10/26 00:00,14H2047,2002/11/18 00:00,0,,,A
5023460,2003/1/4 00:00,T39,2003/6/9 00:00,0,,,A
5024333,2002/5/29 00:00,29H7732,2002/8/27 00:00,0,,,A
5024333,2003/5/9 00:00,29H8377,2003/6/9 00:00,0,,,A
5024333,2003/7/2 00:00,29H8933,2003/7/12 00:00,0,,,A
5024333,2003/7/25 00:00,29H8933,2003/8/20 00:00,0,,,A
5024333,2003/10/5 00:00,151H277,2003/10/20 00:00,0,,,A
5024333,2003/10/28 00:00,151H277,2003/11/14 00:00,0,,,A
5024333,2003/12/9 00:00,29H8933,2003/12/12 00:00,0,,,A
5024333,2003/12/31 00:00,8H2347,2004/1/16 00:00,0,,,A
5024334,2002/6/9 00:00,29H8909,2002/8/27 00:00,0,,,A
5024334,2003/5/17 00:00,1H3390,2003/6/9 00:00,0,,,A
5024334,2003/7/12 00:00,1H3390,2003/8/20 00:00,0,,,A
5024334,2004/5/23 00:00,29H8538,2004/6/14 00:00,0,,,A
5024334,2004/7/6 00:00,14H3182,2004/7/13 00:00,0,,,A
5024335,2002/6/9 00:00,29H7732,2002/8/27 00:00,0,,,A
5024335,2003/1/24 00:00,T369,2003/6/9 00:00,0,,,A
5024335,2004/2/5 00:00,1H3895,2004/2/12 00:00,0,,,A
5024335,2005/1/2 00:00,29H10241,2005/1/10 00:00,0,,,A
5024335,2005/3/30 00:00,29H8933,2005/4/9 00:00,0,,,A
5024335,2005/6/5 00:00,29H10585,2005/6/29 00:00,0,,,A
5024335,2005/7/24 00:00,1H5506,2005/7/30 00:00,0,,,A
5024336,2002/6/9 00:00,29H7732,2002/8/27 00:00,0,,,A
5024336,2002/10/20 00:00,151H272,2002/11/18 00:00,0,,,A
5024336,2003/2/2 00:00,T369,2003/6/9 00:00,0,,,A
5024336,2003/10/18 00:00,151H272,2003/11/14 00:00,0,,,A
5024336,2004/1/23 00:00,1H1028,2004/2/12 00:00,0,,,A
5024337,2002/6/9 00:00,29H7732,2002/8/27 00:00,0,,,A
5024337,2002/10/16 00:00,151H272,2002/11/18 00:00,0,,,A
5024337,2003/3/1 00:00,T369,2003/6/9 00:00,0,,,A
5024337,2003/6/8 00:00,1H3390,2003/7/12 00:00,0,,,A
5024337,2003/7/25 00:00,29H8933,2003/8/20 00:00,0,,,A
5024337,2003/11/25 00:00,7H5484,2003/12/12 00:00,0,,,A
5024337,2005/3/24 00:00,29H10241,2005/4/9 00:00,0,,,A
5024337,2005/5/27 00:00,29H10585,2005/6/29 00:00,0,,,A
5024339,2002/9/14 00:00,29H6658,2002/9/26 00:00,0,,,A
5024339,2004/1/24 00:00,1H1028,2004/2/12 00:00,0,,,A
5024339,2005/2/21 00:00,29H8933,2005/3/14 00:00,0,,,A
5024339,2005/3/18 00:00,29H10241,2005/4/9 00:00,0,,,A
5024339,2006/4/8 00:00,14H3596,2006/4/29 00:00,0,,,A
5024339,2006/4/29 00:00,JP3H51821,2006/6/1 00:00,0,,,A
5024339,2007/3/26 00:00,JP3H51821,2007/4/17 00:00,0,,,A
5024339,2009/3/24 00:00,29H11191,2009/4/13 00:00,0,,,A
5024339,2009/5/5 00:00,7H7043,2009/5/11 00:00,0,,,A
5024339,2009/7/7 00:00,7H7043,2009/7/14 00:00,0,,,A
5024339,2009/9/1 00:00,29H10312,2009/9/10 00:00,0,,,A
5024339,2009/12/22 00:00,JP3H52603,2010/1/27 00:00,0,,,A
5024340,2002/10/23 00:00,29H8377,2002/11/18 00:00,0,,,A
5024340,2002/11/22 00:00,29H8377,2003/6/9 00:00,0,,,A
5024340,2003/10/8 00:00,151H277,2003/10/20 00:00,0,,,A
5024340,2004/1/24 00:00,1H1028,2004/2/12 00:00,0,,,A
5024340,2004/4/27 00:00,14H3182,2004/5/11 00:00,0,,,A
5024340,2004/5/21 00:00,14H3182,2004/6/14 00:00,0,,,A
5024340,2004/7/6 00:00,14H3985,2004/7/13 00:00,0,,,A
5024340,2004/10/25 00:00,29H4198,2004/11/9 00:00,0,,,A
5024341,2003/5/17 00:00,29H8377,2003/6/9 00:00,0,,,A
5024341,2003/8/3 00:00,1H3390,2003/8/20 00:00,0,,,A
5024342,2002/9/16 00:00,29H8377,2002/9/26 00:00,0,,,A
5024343,2002/10/12 00:00,29H8246,2002/11/18 00:00,0,,,A
5024343,2003/3/6 00:00,29H8246,2003/6/9 00:00,0,,,A
5024343,2004/4/12 00:00,14H3182,2004/5/11 00:00,0,,,A
5024343,2004/7/6 00:00,14H3182,2004/7/13 00:00,0,,,A
5024343,2004/10/7 00:00,7H5300,2004/10/18 00:00,0,,,A
5024344,2002/9/29 00:00,151H272,2002/11/18 00:00,0,,,A
5024344,2003/9/4 00:00,151H272,2003/9/17 00:00,0,,,A
5024344,2003/11/10 00:00,151H277,2003/11/14 00:00,0,,,A
5024344,2005/4/1 00:00,29H8933,2005/4/9 00:00,0,,,A
5024344,2005/4/22 00:00,29H10442,2005/5/11 00:00,0,,,A
5024344,2006/3/19 00:00,14H3596,2006/3/29 00:00,0,,,A
5024344,2007/2/27 00:00,7H6959,2007/3/6 00:00,0,,,A
5024344,2008/4/18 00:00,29H9138,2008/5/16 00:00,0,,,A
5024345,2002/10/8 00:00,14H2047,2002/11/18 00:00,0,,,A
5024345,2003/1/4 00:00,T369,2003/6/9 00:00,0,,,A
5024345,2004/1/31 00:00,1H1028,2004/2/12 00:00,0,,,A
5024345,2005/1/23 00:00,29H9832,2005/2/3 00:00,0,,,A
5024345,2005/5/3 00:00,29H10585,2005/5/11 00:00,0,,,A
5024345,2005/7/31 00:00,1H1028,2005/8/29 00:00,0,,,A
5024345,2005/8/25 00:00,7H5442,2005/9/28 00:00,0,,,A
5024345,2005/11/16 00:00,7H6929,2005/12/29 00:00,0,,,A
5024345,2007/1/2 00:00,JP3H51821,2007/1/12 00:00,0,,,A
5024345,2007/3/1 00:00,7H6959,2007/3/6 00:00,0,,,A
5024345,2007/4/24 00:00,JP3H51821,2007/5/9 00:00,0,,,A
5024346,2002/10/26 00:00,29H8246,2002/11/18 00:00,0,,,A
5024346,2003/8/19 00:00,1H5021,2003/9/17 00:00,0,,,A
5024346,2004/7/15 00:00,JP3464,2004/10/18 00:00,0,,,A
5024346,2005/7/19 00:00,7H5442,2005/7/30 00:00,0,,,A
5024346,2006/9/7 00:00,14H2280,2006/11/20 00:00,0,,,A
5024346,2007/3/1 00:00,7H6959,2007/3/6 00:00,0,,,A
5024346,2007/4/25 00:00,JP3H51821,2007/5/9 00:00,0,,,A
5024346,2007/8/1 00:00,7H7173,2007/8/18 00:00,0,,,A
5024346,2008/8/1 00:00,29H10312,2008/8/8 00:00,0,,,A
5024346,2008/11/8 00:00,29H10728,2008/11/14 00:00,0,,,A
5024346,2008/11/19 00:00,29H10728,2008/12/6 00:00,0,,,A
5024346,2008/12/21 00:00,29H11089,2009/1/12 00:00,0,,,A
5024347,2002/10/26 00:00,151H272,2002/11/18 00:00,0,,,A
5024347,2003/5/2 00:00,29H8377,2003/6/9 00:00,0,,,A
5024347,2003/9/22 00:00,151H272,2003/10/20 00:00,0,,,A
5024347,2003/10/18 00:00,151H272,2003/11/14 00:00,0,,,A
