1,2,3,4,5,6,7
10046149,C,C,2003/11/15 00:00,2種原因以上,,B
91129135,D,20,2003/11/15 00:00,,,B
10046242,C,C,2003/11/20 00:00,2種原因以上,,B
10050226,C,C,2003/11/20 00:00,2種原因以上,,B
5024343,C,30,2005/7/5 00:00,,,A
10046088,C,C,2003/10/25 00:00,2種原因以上,,B
91122430,C,C,2003/10/25 00:00,2種原因以上,,B
92184018,N,,2004/10/10 00:00,,,C
92184022,N,,2004/10/10 00:00,,,C
10048850,C,C,2001/11/10 00:00,2種原因以上,,B
10046081,C,C,2003/10/25 00:00,2種原因以上,,B
10046099,C,C,2003/11/20 00:00,2種原因以上,,B
10046160,C,C,2003/11/20 00:00,2種原因以上,,B
10046282,C,C,2004/10/1 00:00,2種原因以上,,B
5023252,D,20,2004/10/5 00:00,,,A
5023256,D,20,2004/10/15 00:00,,,A
5023256,N,,2004/10/16 00:00,,,A
89181709,D,30,2005/7/15 00:00,,,C
92184022,C,C,2005/8/25 00:00,其他原因,,C
10046121,C,C,2003/11/20 00:00,2種原因以上,,B
10046427,C,C,2003/11/20 00:00,2種原因以上,,B
5023043,C,C,2005/8/20 00:00,其他原因,,A
93051620,C,C,2006/9/30 00:00,其他原因,,A
91129138,D,20,2003/11/15 00:00,,,B
10046074,C,C,2003/11/20 00:00,2種原因以上,,B
10046142,C,C,2003/11/20 00:00,2種原因以上,,B
10046179,C,C,2003/11/20 00:00,2種原因以上,,B
10046252,C,C,2003/11/20 00:00,2種原因以上,,B
5022910,C,C,2004/9/25 00:00,蹄的問題,,A
10046056,C,C,2005/1/10 00:00,2種原因以上,,B
85182854,D,30,2005/2/14 00:00,,,C
10046262,C,C,2005/8/1 00:00,其他原因,,B
10046269,C,C,2005/8/1 00:00,其他原因,,B
90182970,D,30,2005/8/10 00:00,,,C
91122405,N,,2003/4/12 00:00,,,B
85182838,C,C,2006/2/20 00:00,淘汰,,C
90122342,C,C,2006/2/1 00:00,其他原因,,B
80122295,C,C,2006/11/1 00:00,2種原因以上,,B
91122438,C,C,2006/11/1 00:00,2種原因以上,,B
91129112,C,C,2006/11/1 00:00,2種原因以上,,B
92122349,C,C,2006/11/1 00:00,2種原因以上,,B
5023056,C,C,2004/2/1 00:00,其他原因,,A
5023124,D,20,2004/2/14 00:00,,,A
91051325,C,C,2005/3/6 00:00,淘汰,,A
5022399,C,C,2003/5/1 00:00,其他原因,,A
5023250,C,C,2003/5/1 00:00,其他原因,,A
5024338,C,C,2003/5/1 00:00,其他原因,,A
93053227,C,C,2006/1/20 00:00,淘汰,,A
91122426,C,C,2004/6/1 00:00,2種原因以上,,B
10046203,C,C,2006/10/18 00:00,2種原因以上,,B
86184773,C,C,2006/10/28 00:00,淘汰,,C
10046228,C,C,2006/11/1 00:00,2種原因以上,,B
10046257,C,C,2006/11/1 00:00,2種原因以上,,B
91129192,C,C,2006/11/1 00:00,2種原因以上,,B
91051367,D,20,2006/2/25 00:00,,,A
5023256,C,32,2008/2/26 00:00,,,A
91122403,C,C,2008/2/10 00:00,2種原因以上,,B
93051379,N,,2008/3/6 00:00,,,A
93053238,C,C,2008/3/11 00:00,其他原因,,A
91129187,C,C,2004/6/1 00:00,2種原因以上,,B
92122398,C,C,2008/2/10 00:00,2種原因以上,,B
10046077,C,C,2005/5/1 00:00,2種原因以上,,B
92122319,C,C,2008/2/10 00:00,2種原因以上,,B
10048930,D,30,2006/3/20 00:00,,,B
10061461,D,30,2006/3/20 00:00,,,B
10046173,C,C,2008/3/20 00:00,2種原因以上,,B
85182838,N,,2005/4/10 00:00,,,C
10050276,C,C,2005/5/5 00:00,2種原因以上,,B
86184773,D,30,2006/3/15 00:00,,,C
91129188,C,C,2006/3/15 00:00,2種原因以上,,B
91129188,C,C,2006/3/20 00:00,其他原因,,B
5023124,D,20,2004/3/1 00:00,,,A
10046108,C,C,2004/8/1 00:00,2種原因以上,,B
10046137,C,C,2004/8/1 00:00,2種原因以上,,B
10046169,C,C,2004/8/1 00:00,2種原因以上,,B
97051415,C,C,2008/3/17 00:00,死亡,,A
10046051,C,C,2003/11/20 00:00,2種原因以上,,B
91129159,C,C,2004/6/1 00:00,2種原因以上,,B
93184921,C,C,2006/10/1 00:00,其他原因,,C
94183452,N,,2006/10/15 00:00,,,C
93053222,N,,2006/10/22 00:00,,,A
10046123,C,C,2006/11/1 00:00,2種原因以上,,B
10046215,C,C,2006/11/1 00:00,2種原因以上,,B
10046240,C,C,2006/11/1 00:00,2種原因以上,,B
10061531,C,C,2006/11/1 00:00,2種原因以上,,B
91051369,C,C,2006/11/9 00:00,其他原因,,A
91122421,C,C,2006/2/10 00:00,其他原因,,B
90122377,C,C,2006/10/15 00:00,2種原因以上,,B
91129124,C,C,2006/11/1 00:00,2種原因以上,,B
92122320,C,C,2006/11/1 00:00,2種原因以上,,B
93126193,C,C,2006/11/1 00:00,2種原因以上,,B
90182920,C,C,2006/11/5 00:00,淘汰,,C
5023124,N,,2004/3/30 00:00,,2013/8/29 00:00,A
10046235,C,C,2006/11/1 00:00,2種原因以上,,B
90122314,C,C,2006/11/1 00:00,2種原因以上,,B
89181709,N,,2006/3/15 00:00,,,C
91122422,D,30,2006/3/20 00:00,,,B
93126178,D,30,2006/3/20 00:00,,,B
5022914,C,C,2006/3/28 00:00,其他原因,,A
93051411,C,C,2008/3/16 00:00,其他原因,,A
5023044,C,C,2008/4/6 00:00,其他原因,,A
89181698,C,C,2008/4/10 00:00,其他原因,,C
92122347,C,C,2006/12/1 00:00,2種原因以上,,B
10061533,C,C,2008/4/20 00:00,2種原因以上,,B
90182943,D,30,2006/3/15 00:00,,,C
10050242,D,30,2006/3/20 00:00,,,B
5026311,C,C,2006/4/15 00:00,其他原因,,A
91129175,C,C,2008/3/15 00:00,2種原因以上,,B
94123936,C,C,2008/3/15 00:00,2種原因以上,,B
5023047,D,20,2006/4/21 00:00,,,A
10050242,N,,2006/4/25 00:00,,,B
5023047,N,,2006/4/30 00:00,,2013/8/29 00:00,A
90122374,C,C,2005/5/1 00:00,2種原因以上,,B
90122382,C,C,2005/5/1 00:00,2種原因以上,,B
93126210,C,C,2008/4/25 00:00,2種原因以上,,B
93053232,C,C,2008/5/12 00:00,其他原因,,A
93126196,C,C,2006/12/10 00:00,2種原因以上,,B
90182933,C,C,2006/3/26 00:00,淘汰,,C
91051548,N,,2006/3/26 00:00,,,A
94126967,C,C,2008/3/20 00:00,2種原因以上,,B
87051429,N,,2005/4/8 00:00,,,A
93053246,C,C,2008/2/14 00:00,蹄的問題,,A
92122348,D,30,2006/3/20 00:00,,,B
91122422,N,,2006/4/25 00:00,,,B
93053838,C,C,2008/5/23 00:00,其他原因,,A
90182937,C,C,2006/5/11 00:00,淘汰,,C
93053245,N,,2006/5/25 00:00,,,A
5024334,C,30,2005/4/18 00:00,,,A
5022340,C,C,2006/11/9 00:00,其他原因,,A
91051367,N,,2006/3/26 00:00,,,A
92122348,N,,2006/4/25 00:00,,,B
88122157,C,C,2006/11/1 00:00,2種原因以上,,B
91051339,C,30,2005/5/28 00:00,,,A
10046269,D,30,2005/6/1 00:00,,,B
10046426,D,30,2005/6/1 00:00,,,B
91122409,C,C,2006/11/1 00:00,2種原因以上,,B
91129135,C,C,2006/11/1 00:00,2種原因以上,,B
93127608,C,C,2006/11/1 00:00,2種原因以上,,B
90182996,C,C,2006/11/5 00:00,淘汰,,C
5022369,C,C,2006/11/9 00:00,其他原因,,A
93051375,C,C,2008/3/11 00:00,其他原因,,A
90122315,C,C,2005/5/15 00:00,其他原因,,B
93127591,C,C,2006/11/10 00:00,2種原因以上,,B
91129118,C,C,2006/12/1 00:00,2種原因以上,,B
91051341,C,C,2006/12/6 00:00,其他原因,,A
5024337,C,C,2008/5/10 00:00,其他原因,,A
91051372,C,C,2006/6/2 00:00,其他原因,,A
10046114,D,30,2005/6/1 00:00,,,B
10046145,D,30,2005/6/1 00:00,,,B
92122331,C,C,2006/11/1 00:00,2種原因以上,,B
93126188,C,C,2006/11/1 00:00,2種原因以上,,B
93126194,C,C,2006/11/1 00:00,2種原因以上,,B
93184968,C,C,2006/11/3 00:00,淘汰,,C
91129114,C,C,2006/12/1 00:00,2種原因以上,,B
93053235,C,C,2006/4/12 00:00,其他原因,,A
93126212,C,C,2008/4/25 00:00,2種原因以上,,B
5022987,C,C,2008/5/6 00:00,其他原因,,A
10046195,C,C,2005/5/1 00:00,2種原因以上,,B
91122446,C,C,2005/5/1 00:00,2種原因以上,,B
91051342,C,81,2006/5/15 00:00,,,A
10046037,D,30,2005/6/1 00:00,,,B
93051407,C,C,2008/5/20 00:00,其他原因,,A
10048930,N,,2006/4/25 00:00,,,B
10061461,N,,2006/4/25 00:00,,,B
5023113,N,,2004/9/10 00:00,,,A
90182978,D,30,2004/9/16 00:00,,,C
91122402,C,C,2003/9/20 00:00,2種原因以上,,B
10046168,C,C,2003/10/1 00:00,2種原因以上,,B
97051419,C,C,2008/4/1 00:00,死亡,,A
87051627,C,C,2008/4/28 00:00,其他原因,,A
90122315,N,,2005/6/18 00:00,,,B
5024336,C,C,2005/2/20 00:00,淘汰,,A
93051387,D,20,2005/2/26 00:00,,,A
90122318,C,C,2005/3/1 00:00,2種原因以上,,B
93051387,N,,2005/3/12 00:00,,,A
93127612,C,C,2006/5/30 00:00,2種原因以上,,B
90122315,D,20,2007/7/1 00:00,,,B
92051443,C,C,2005/7/3 00:00,其他原因,,A
94126781,C,C,2008/5/15 00:00,2種原因以上,,B
93051380,C,C,2008/5/31 00:00,其他原因,,A
90182975,C,C,2005/8/25 00:00,其他原因,,C
92051443,N,,2005/7/25 00:00,,,A
87183296,D,30,2005/8/10 00:00,,,C
93053824,C,C,2008/6/23 00:00,2種原因以上,,A
94126951,C,C,2008/11/10 00:00,2種原因以上,,B
94126965,D,20,2007/7/10 00:00,,,B
94126965,N,,2007/7/25 00:00,,,B
93184969,C,C,2005/6/2 00:00,淘汰,,C
5023049,C,C,2008/5/12 00:00,其他原因,,A
94183488,C,C,2008/7/8 00:00,其他原因,,C
87051429,C,C,2007/7/6 00:00,其他原因,,A
10046145,N,,2005/6/20 00:00,,,B
90182924,C,C,2005/6/20 00:00,淘汰,,C
10046033,C,C,2005/10/1 00:00,2種原因以上,,B
10049218,C,C,2005/10/1 00:00,2種原因以上,,B
91129160,C,C,2005/10/1 00:00,2種原因以上,,B
91129183,C,C,2005/10/1 00:00,2種原因以上,,B
10046285,C,C,2004/11/1 00:00,2種原因以上,,B
94183454,C,C,2009/9/2 00:00,其他原因,,C
94126950,C,C,2008/6/22 00:00,其他原因,,B
90182963,C,C,2005/8/25 00:00,其他原因,,C
91051356,C,32,2004/11/2 00:00,,,A
91051442,C,C,2005/9/8 00:00,其他原因,,A
10046199,C,C,2004/11/1 00:00,2種原因以上,,B
93053245,1,H5,2005/9/28 00:00,,,A
10046145,C,C,2005/10/1 00:00,2種原因以上,,B
10046156,C,C,2005/10/1 00:00,2種原因以上,,B
5023114,C,C,2005/10/10 00:00,其他原因,,A
90182970,N,,2005/9/10 00:00,,,C
90182940,C,C,2004/10/30 00:00,淘汰,,C
10046155,C,C,2005/10/1 00:00,2種原因以上,,B
10046251,C,C,2005/10/1 00:00,2種原因以上,,B
10050273,C,C,2005/10/1 00:00,2種原因以上,,B
10050277,C,C,2005/10/1 00:00,2種原因以上,,B
5022916,C,32,2004/11/8 00:00,,,A
5023113,D,20,2004/5/25 00:00,,,A
5023460,C,C,2003/10/19 00:00,蹄的問題,,A
10046182,C,C,2003/10/25 00:00,2種原因以上,,B
5022407,C,C,2003/11/3 00:00,蹄的問題,,A
11361,C,C,2006/12/1 00:00,其他原因,,A
90182942,D,D,2006/12/12 00:00,其他疾病,,C
96185490,C,C,2009/9/2 00:00,其他原因,,C
91051358,C,C,2006/12/5 00:00,其他原因,,A
92122338,C,C,2006/12/10 00:00,2種原因以上,,B
90182943,D,30,2006/12/15 00:00,,,C
10050232,C,C,2005/10/1 00:00,2種原因以上,,B
91051315,C,C,2008/6/28 00:00,2種原因以上,,A
80122180,C,C,2008/7/1 00:00,2種原因以上,,B
91051366,D,20,2007/1/5 00:00,,,A
91051366,N,,2007/1/10 00:00,,,A
90182943,N,,2007/1/15 00:00,,,C
90182978,N,,2004/10/10 00:00,,,C
91051329,C,30,2008/7/11 00:00,,,A
51366,C,C,2008/7/31 00:00,其他原因,,A
91129157,C,C,2008/8/10 00:00,2種原因以上,,B
94126940,C,C,2008/8/20 00:00,2種原因以上,,B
91051367,C,C,2007/1/27 00:00,其他原因,,A
89181759,C,C,2008/7/8 00:00,其他原因,,C
92051618,C,C,2008/7/31 00:00,其他原因,,A
94123926,C,C,2008/8/15 00:00,2種原因以上,,B
94126965,C,C,2008/11/8 00:00,2種原因以上,,B
94126772,C,C,2008/11/10 00:00,2種原因以上,,B
97051421,C,C,2008/11/19 00:00,死亡,,A
94051722,D,20,2008/7/31 00:00,,,A
93127611,C,C,2008/8/20 00:00,2種原因以上,,B
91051359,C,C,2007/1/27 00:00,其他原因,,A
93053247,D,20,2007/2/24 00:00,,,A
92122313,C,C,2007/3/2 00:00,2種原因以上,,B
93053247,N,,2007/3/5 00:00,,,A
94123920,C,C,2008/11/15 00:00,2種原因以上,,B
94051734,D,20,2008/7/31 00:00,,,A
94051734,N,,2008/8/6 00:00,,,A
95181683,C,C,2008/8/10 00:00,其他原因,,C
93126216,C,C,2008/8/15 00:00,2種原因以上,,B
93127613,C,C,2008/8/18 00:00,2種原因以上,,B
90182942,C,C,2007/1/2 00:00,淘汰,,C
95051782,C,0,2008/12/25 00:00,,,A
96051818,C,0,2008/12/25 00:00,,,A
10046153,C,C,2003/11/20 00:00,2種原因以上,,B
10046226,C,C,2003/11/20 00:00,2種原因以上,,B
10046253,C,C,2003/11/20 00:00,2種原因以上,,B
93127609,C,C,2008/11/10 00:00,2種原因以上,,B
10061461,C,C,2008/8/10 00:00,2種原因以上,,B
91129173,C,C,2008/8/10 00:00,2種原因以上,,B
93126222,C,C,2008/8/10 00:00,2種原因以上,,B
92122322,C,C,2008/8/13 00:00,2種原因以上,,B
5024344,C,C,2008/8/16 00:00,其他原因,,A
92122329,C,C,2006/10/20 00:00,2種原因以上,,B
91122415,C,C,2006/11/1 00:00,2種原因以上,,B
91129141,C,C,2006/11/1 00:00,2種原因以上,,B
92122334,C,C,2006/11/1 00:00,2種原因以上,,B
93126208,C,C,2006/11/1 00:00,2種原因以上,,B
94183458,C,C,2008/12/13 00:00,淘汰,,C
95181701,C,C,2008/12/13 00:00,淘汰,,C
95181699,C,C,2009/9/2 00:00,其他原因,,C
93053244,C,C,2009/9/10 00:00,其他原因,,A
91051312,C,C,2009/9/23 00:00,其他原因,,A
92051441,C,C,2005/9/8 00:00,其他原因,,A
90182958,N,,2008/11/25 00:00,,,C
92184028,C,C,2008/11/30 00:00,淘汰,,C
92122324,D,30,2006/3/20 00:00,,,B
93053208,C,C,2006/4/13 00:00,其他原因,,A
92122324,N,,2006/4/25 00:00,,,B
94051722,N,,2008/8/6 00:00,,,A
93127607,C,C,2008/8/12 00:00,2種原因以上,,B
91051348,C,C,2008/9/2 00:00,其他原因,,A
95051771,C,C,2009/9/13 00:00,其他原因,,A
93053831,C,C,2009/9/23 00:00,其他原因,,A
51369,C,32,2008/12/18 00:00,,,A
94126946,C,C,2009/9/20 00:00,2種原因以上,,B
94126779,N,,2009/9/24 00:00,,,B
95051762,C,C,2009/10/17 00:00,死亡,,A
10061531,N,,2007/1/24 00:00,,,B
5026315,C,C,2007/1/27 00:00,其他原因,,A
91129123,C,C,2007/3/11 00:00,2種原因以上,,B
91129189,C,C,2007/3/18 00:00,2種原因以上,,B
92122332,C,C,2007/3/18 00:00,2種原因以上,,B
10050777,C,C,2005/10/1 00:00,2種原因以上,,B
91129182,C,C,2005/10/1 00:00,2種原因以上,,B
5023051,C,C,2005/10/10 00:00,其他原因,,A
91051340,C,32,2005/10/15 00:00,,,A
10061459,C,C,2007/3/15 00:00,2種原因以上,,B
93126187,C,C,2007/3/15 00:00,2種原因以上,,B
89181713,D,30,2007/3/23 00:00,,,C
91129116,C,C,2008/8/10 00:00,2種原因以上,,B
94123939,C,C,2008/8/20 00:00,2種原因以上,,B
95181688,C,C,2008/8/20 00:00,其他原因,,C
90182943,C,C,2008/8/28 00:00,其他原因,,C
51365,C,C,2008/8/31 00:00,其他原因,,A
92051437,C,C,2007/2/5 00:00,其他原因,,A
96185482,C,C,2009/10/13 00:00,淘汰,,C
90122402,C,C,2008/9/18 00:00,2種原因以上,,B
96051823,C,0,2008/12/25 00:00,,,A
91051548,C,C,2009/1/10 00:00,蹄的問題,,A
10046260,C,C,2005/10/1 00:00,2種原因以上,,B
10046289,C,C,2005/10/1 00:00,2種原因以上,,B
91129161,C,C,2005/10/1 00:00,2種原因以上,,B
5023045,C,C,2008/9/7 00:00,其他原因,,A
89181771,C,C,2008/9/18 00:00,其他原因,,C
91129152,C,C,2008/9/18 00:00,2種原因以上,,B
94126938,C,C,2008/9/18 00:00,2種原因以上,,B
91051330,C,32,2005/10/5 00:00,,,A
95181715,C,C,2008/9/18 00:00,其他原因,,C
93126197,C,C,2008/10/1 00:00,2種原因以上,,B
91051348,N,,2008/10/8 00:00,,,A
95121851,C,C,2008/10/12 00:00,2種原因以上,,B
5024348,C,C,2005/10/15 00:00,其他原因,,A
5026317,C,32,2005/10/15 00:00,,,A
93127603,C,C,2008/10/1 00:00,2種原因以上,,B
91051349,D,20,2007/2/24 00:00,,,A
91051349,N,,2007/3/5 00:00,,,A
93177618,C,C,2008/10/1 00:00,2種原因以上,,B
10050231,C,C,2008/10/10 00:00,2種原因以上,,B
10050240,C,C,2008/10/20 00:00,2種原因以上,,B
92051453,C,C,2005/10/15 00:00,蹄的問題,,A
91129172,C,C,2005/11/10 00:00,2種原因以上,,B
10046105,C,C,2005/10/1 00:00,2種原因以上,,B
90122400,C,C,2005/10/1 00:00,2種原因以上,,B
90182939,C,C,2008/9/5 00:00,其他原因,,C
95181687,C,C,2008/9/5 00:00,其他原因,,C
93053205,D,20,2008/9/10 00:00,,,A
93053243,C,C,2008/9/15 00:00,其他原因,,A
91129146,C,C,2008/9/18 00:00,2種原因以上,,B
89181754,C,C,2007/3/5 00:00,淘汰,,C
90122356,C,C,2007/4/13 00:00,2種原因以上,,B
91129120,C,C,2007/4/13 00:00,2種原因以上,,B
86184777,C,C,2004/6/3 00:00,其他原因,,C
931518,C,C,2008/3/16 00:00,其他原因,,A
91122405,C,C,2005/5/1 00:00,2種原因以上,,B
92051446,C,C,2006/11/9 00:00,其他原因,,A
91129169,C,C,2006/12/1 00:00,2種原因以上,,B
5023459,C,C,2008/10/9 00:00,其他原因,,A
91129125,C,C,2008/10/15 00:00,2種原因以上,,B
86184783,D,30,2007/3/23 00:00,,,C
90182915,D,30,2007/3/23 00:00,,,C
92122336,C,C,2007/5/1 00:00,2種原因以上,,B
92122337,C,C,2007/5/1 00:00,2種原因以上,,B
94183452,C,C,2009/10/13 00:00,淘汰,,C
97051459,C,C,2009/10/15 00:00,死亡,,A
97051452,C,C,2009/10/15 00:00,死亡,,A
931518,C,C,2008/4/3 00:00,其他原因,,A
93053223,C,C,2008/4/3 00:00,其他原因,,A
93126200,C,C,2008/4/15 00:00,2種原因以上,,B
92122328,C,C,2008/10/15 00:00,2種原因以上,,B
90182958,C,C,2008/10/30 00:00,其他原因,,C
93053222,C,81,2010/6/18 00:00,,,A
93053237,C,C,2007/5/11 00:00,其他原因,,A
95051791,C,C,2009/10/13 00:00,死亡,,A
5024347,C,C,2009/10/21 00:00,其他原因,,A
96123543,D,20,2009/11/1 00:00,,,B
93126183,C,C,2008/4/20 00:00,2種原因以上,,B
93127587,C,C,2008/5/15 00:00,2種原因以上,,B
94183463,C,C,2008/5/28 00:00,其他原因,,C
93053206,D,20,2007/5/19 00:00,,,A
93053224,D,20,2007/5/22 00:00,,,A
96123543,N,,2009/11/18 00:00,,,B
93184928,D,30,2006/5/15 00:00,,,C
10046284,C,C,2006/5/30 00:00,2種原因以上,,B
91129155,C,C,2006/5/30 00:00,2種原因以上,,B
91129170,C,C,2006/5/30 00:00,2種原因以上,,B
93126214,C,C,2006/5/30 00:00,2種原因以上,,B
93124778,C,C,2006/6/1 00:00,2種原因以上,,B
93184928,N,,2006/6/15 00:00,,,C
93051400,C,C,2006/5/25 00:00,其他原因,,A
10046080,C,C,2006/5/30 00:00,2種原因以上,,B
10046244,C,C,2006/5/30 00:00,2種原因以上,,B
5024349,C,C,2005/12/3 00:00,其他原因,,A
5023109,C,C,2006/6/27 00:00,其他原因,,A
94126963,D,20,2007/4/30 00:00,,,B
94126963,N,,2007/5/23 00:00,,,B
90182976,D,30,2006/5/15 00:00,,,C
91051332,D,20,2006/5/16 00:00,,,A
93051378,D,20,2006/5/18 00:00,,,A
93051378,N,,2006/5/25 00:00,,,A
92122318,C,C,2006/5/30 00:00,2種原因以上,,B
92051451,C,C,2007/4/25 00:00,其他原因,,A
90182914,D,30,2006/7/1 00:00,,,C
94183457,D,30,2006/7/15 00:00,,,C
93053212,C,C,2009/11/13 00:00,死亡,,A
96051831,C,C,2009/11/23 00:00,其他原因,,A
90182976,N,,2006/6/15 00:00,,,C
91122422,C,C,2006/6/15 00:00,2種原因以上,,B
93126178,N,,2006/6/27 00:00,,,B
93053201,C,C,2006/7/3 00:00,其他原因,,A
10046231,C,C,2006/5/30 00:00,2種原因以上,,B
91129184,C,C,2006/5/30 00:00,2種原因以上,,B
93126206,C,C,2006/5/30 00:00,2種原因以上,,B
86184773,N,,2006/6/15 00:00,,,C
86184773,D,30,2006/7/1 00:00,,,C
93051392,C,C,2007/5/23 00:00,其他原因,,A
90182974,C,C,2006/5/14 00:00,淘汰,,C
90122399,C,C,2006/5/15 00:00,2種原因以上,,B
94183466,C,C,2007/5/28 00:00,淘汰,,C
93051377,C,C,2007/5/23 00:00,其他原因,,A
5024345,C,C,2007/6/5 00:00,其他原因,,A
98052000,C,C,2009/11/11 00:00,死亡,,A
91051322,C,C,2009/12/19 00:00,其他原因,,A
93184917,C,C,2006/6/30 00:00,其他原因,,C
92184021,C,C,2006/7/13 00:00,其他原因,,C
85182838,D,30,2006/1/10 00:00,,,C
94051716,C,74,2011/8/15 00:00,,2011/8/26 00:00,A
5023247,C,32,2006/1/10 00:00,,,A
93053209,C,C,2006/7/3 00:00,其他原因,,A
91129150,C,C,2006/5/30 00:00,2種原因以上,,B
92122324,C,C,2006/5/30 00:00,2種原因以上,,B
91122439,C,C,2005/6/18 00:00,2種原因以上,,B
93053248,C,C,2008/6/15 00:00,2種原因以上,,A
93126208,N,,2008/6/27 00:00,,,B
93052513,C,C,2006/7/11 00:00,其他原因,,A
89181751,D,30,2006/7/15 00:00,,,C
90182943,N,,2006/7/15 00:00,,,C
89181743,D,30,2006/7/15 00:00,,,C
93184924,C,C,2010/6/30 00:00,淘汰,,C
92051443,C,C,2008/7/11 00:00,其他原因,,A
89181743,N,,2006/8/15 00:00,,,C
5024335,C,C,2006/8/20 00:00,其他原因,,A
92122318,N,,2006/8/24 00:00,,,B
97124118,D,20,2010/7/1 00:00,,,B
95051783,D,20,2010/7/28 00:00,,2010/10/29 00:00,A
89181751,N,,2006/8/15 00:00,,,C
93053211,D,20,2010/7/18 00:00,,,A
97124118,N,,2010/7/26 00:00,,,B
93053211,N,,2010/7/28 00:00,,,A
94183464,C,C,2007/5/28 00:00,淘汰,,C
10048930,C,C,2007/6/12 00:00,2種原因以上,,B
10046272,C,C,2006/8/13 00:00,2種原因以上,,B
90182914,N,,2006/8/15 00:00,,,C
94183457,N,,2006/8/15 00:00,,,C
94051723,C,32,2010/7/12 00:00,,,A
93053224,C,30,2010/8/12 00:00,,,A
94123920,N,,2010/6/24 00:00,,,B
97124140,D,30,2010/6/24 00:00,,,B
95181702,C,C,2010/7/3 00:00,淘汰,,C
95121902,C,C,2010/7/10 00:00,2種原因以上,,B
93053234,C,C,2010/7/30 00:00,蹄的問題,,A
95051804,C,32,2010/7/30 00:00,,,A
10046432,C,C,2006/8/13 00:00,2種原因以上,,B
5023456,C,C,2006/8/20 00:00,其他原因,,A
93053837,D,20,2010/6/21 00:00,,,A
94051722,N,,2010/6/25 00:00,,,A
94126935,C,C,2009/12/15 00:00,其他原因,,B
92051431,C,C,2009/12/31 00:00,其他原因,,A
5023049,D,20,2007/6/5 00:00,,,A
5023049,N,,2007/6/11 00:00,,,A
93053206,N,,2007/6/11 00:00,,,A
93053224,N,,2007/6/11 00:00,,,A
5022859,C,30,2007/6/13 00:00,,,A
93053247,C,52,2011/1/16 00:00,,2011/1/28 00:00,A
94183481,D,31,2011/1/19 00:00,,2011/1/21 00:00,C
86184773,D,30,2006/7/15 00:00,,,C
86184773,N,,2006/8/15 00:00,,,C
94051732,D,20,2010/7/26 00:00,,,A
94051732,N,,2010/7/28 00:00,,,A
93051408,C,C,2006/8/20 00:00,其他原因,,A
93053243,D,20,2007/6/5 00:00,,,A
93126201,C,C,2010/6/15 00:00,2種原因以上,,B
93053850,N,,2010/6/25 00:00,,,A
98051962,D,20,2010/7/26 00:00,,2012/8/27 00:00,A
97182618,C,30,2011/1/15 00:00,,2011/1/21 00:00,C
94126779,D,30,2011/1/25 00:00,,2011/1/27 00:00,B
94183494,N,,2011/1/17 00:00,,2012/1/19 00:00,C
94183499,D,31,2011/1/19 00:00,,2011/1/21 00:00,C
96051854,C,3,2011/1/24 00:00,,2011/1/28 00:00,A
10046200,C,C,2005/10/1 00:00,2種原因以上,,B
5023053,D,20,2005/10/10 00:00,,,A
87183296,N,,2005/10/10 00:00,,,C
92051448,C,32,2005/10/15 00:00,,,A
5023113,C,C,2004/11/9 00:00,其他原因,,A
5024336,N,,2004/11/9 00:00,,,A
93053245,C,12,2011/1/28 00:00,,2011/3/4 00:00,A
94183452,D,30,2006/9/15 00:00,,,C
94183457,N,,2006/9/15 00:00,,,C
5024349,C,C,2006/9/20 00:00,其他原因,,A
93051384,C,81,2010/9/2 00:00,,,A
93051373,D,20,2010/8/2 00:00,,,A
93053837,N,,2010/8/25 00:00,,,A
94183498,C,C,2010/8/7 00:00,淘汰,,C
98051962,N,,2010/8/30 00:00,,2012/8/27 00:00,A
92051449,C,C,2009/12/14 00:00,其他原因,,A
94126780,C,C,2008/8/11 00:00,2種原因以上,,B
93053243,N,,2007/6/11 00:00,,,A
97124140,N,,2010/7/26 00:00,,,B
92051395,C,81,2010/8/26 00:00,,,A
95051813,D,20,2010/9/3 00:00,,2010/10/29 00:00,A
95051777,C,29,2010/9/6 00:00,,,A
94126957,C,C,2007/8/25 00:00,2種原因以上,,B
89181743,N,,2006/9/15 00:00,,,C
92122318,N,,2006/9/23 00:00,,,B
96123533,C,5,2012/2/1 00:00,,2012/2/22 00:00,B
92122326,C,C,2010/9/10 00:00,2種原因以上,,B
95121824,C,C,2010/9/10 00:00,2種原因以上,,B
96126894,C,C,2010/9/10 00:00,2種原因以上,,B
95051796,C,C,2010/1/18 00:00,其他原因,,A
96185486,C,C,2010/1/21 00:00,淘汰,,C
94126940,N,,2010/1/26 00:00,,,B
93051398,C,C,2007/7/18 00:00,其他原因,,A
90122315,N,,2007/7/25 00:00,,,B
92122325,C,C,2007/9/1 00:00,2種原因以上,,B
93053228,C,81,2010/8/31 00:00,,,A
94183500,C,C,2010/1/15 00:00,淘汰,,C
95051774,C,C,2010/1/28 00:00,蹄的問題,,A
91051332,N,,2007/8/16 00:00,,,A
93053218,C,C,2007/8/18 00:00,其他原因,,A
90182923,D,30,2007/8/25 00:00,,,C
91051350,C,C,2007/8/25 00:00,其他原因,,A
94126964,C,C,2010/1/15 00:00,2種原因以上,,B
5023053,N,,2007/1/10 00:00,,,A
93053823,D,20,2007/2/24 00:00,,,A
